station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0C690,2019/8/6 07:00,242,110,1.3,27.1,0.77,977.3,-99,0,-99,-99,-99,27.1,,26.1,
C0A540,2019/8/6 07:00,401,0,0,24.5,0.97,956.6,-99,0,-99,-99,-99,24.5,,23.2,
C0H950,2019/8/6 07:00,192,0,0.2,26.1,0.99,982.5,-99,0,-99,-99,-99,26.9,,25.5,
C0R360,2019/8/6 07:00,20,32,1.8,28.4,-99,1000.3,-99,0,-99,-99,-99,28.4,,24.4,
C0O960,2019/8/6 07:00,112,76,0.9,25.5,0.93,990.4,-99,0,-99,-99,-99,25.5,,24.6,
C0AH10,2019/8/6 07:00,30,96,2.4,29.1,0.8,999.5,-99,0,-99,-99,-99,29.6,,28.6,
C0X210,2019/8/6 07:00,38,135,0.9,26.6,0.95,997.1,-99,0,-99,-99,-99,26.6,,25.7,
C0D430,2019/8/6 07:00,87,0,0,27.7,0.91,992.5,-99,0,-99,-99,-99,27.7,,26.3,
C0AD30,2019/8/6 07:00,20,115,2.7,30,0.72,1000,-99,0,-99,-99,-99,30,,28.9,
C0R240,2019/8/6 07:00,87,0,0.2,25.1,0.99,992.7,-99,0,-99,-99,-99,25.1,,24.2,
C0AI30,2019/8/6 07:00,26,93,4.2,29.1,0.85,1001.9,-99,0,-99,-99,-99,29.3,,28.5,
C0U960,2019/8/6 07:00,1885,359,1.1,16.1,0.97,810.5,-99,1,-99,-99,-99,16.6,,13.8,
C0T9E0,2019/8/6 07:00,415,27,1.5,24.2,0.96,959.6,-99,3,-99,-99,-99,24.9,,23.8,
C0D550,2019/8/6 07:00,1956,0,0,17.3,0.97,806.9,-99,0,-99,-99,-99,18.3,,16.7,
C0C630,2019/8/6 07:00,209,68,1.6,27.5,0.77,980.5,-99,0,-99,-99,-99,27.5,,26,
CM0130,2019/8/6 07:00,11,207,0.6,28.5,0.81,1002.2,-99,0,-99,-99,-99,28.8,,28,
C0W110,2019/8/6 07:00,16,30,5.2,-99,-99,1003.5,-99,3,-99,-99,-99,-999,,-999,
C0X120,2019/8/6 07:00,28,128,1.4,27.9,0.99,-99,-99,0,-99,-99,-99,27.9,,26.8,
C0R100,2019/8/6 07:00,1006,25,0.8,21.4,0.99,896.1,-99,0.5,-99,-99,-99,21.4,,20.3,
C0C700,2019/8/6 07:00,151,86,2.8,28.4,0.73,987.3,-99,0,-99,-99,-99,28.5,,27.6,
C0W130,2019/8/6 07:00,18,314,2,28,0.92,999.1,-99,0,-99,-99,-99,28,,27.2,
C0F9R0,2019/8/6 07:00,20,0,0.1,29.3,1,1001.4,-99,0,-99,-99,-99,29.3,,28.4,
C0V660,2019/8/6 07:00,25,69,1.1,28.6,0.85,1000.9,-99,0,-99,-99,-99,28.6,,26.8,
C0G780,2019/8/6 07:00,27,107,1.1,29.3,0.77,999.5,-99,0,-99,-99,-99,29.3,,28.3,
C0C590,2019/8/6 07:00,72,54,1.7,29.1,0.76,994.9,-99,0,-99,-99,-99,29.1,,27.5,
C0I520,2019/8/6 07:00,3860,-99,-99,8,0.83,640.4,-99,-99,-99,-99,-99,8,,7,
C0E530,2019/8/6 07:00,341,0,0.2,26.3,0.96,965.1,-99,0,-99,-99,-99,26.9,,25.6,
C0M790,2019/8/6 07:00,15,125,0.5,28.6,0.75,1000.2,-99,0,-99,-99,-99,28.6,,27,
C0R130,2019/8/6 07:00,1040,73,0.6,22.6,0.95,890.2,-99,0,-99,-99,-99,22.6,,20.7,
C0AH30,2019/8/6 07:00,755,90,2.1,22.5,1,921.8,-99,1.5,-99,-99,-99,23.2,,21.9,
C0X170,2019/8/6 07:00,50,60,1,26.7,0.9,996.7,-99,0,-99,-99,-99,27.2,,25.8,
C0K291,2019/8/6 07:00,8,158,0.7,28.9,0.83,1002.2,-99,0,-99,-99,-99,29.4,,27.5,
C0D480,2019/8/6 07:00,223,0,0,25.6,0.94,977.9,-99,0,-99,-99,-99,25.7,,24.4,
C0F0C0,2019/8/6 07:00,983,0,0,21.9,0.99,897.4,-99,1,-99,-99,-99,22.7,,21,
C0U860,2019/8/6 07:00,5,215,0.6,27.1,0.96,1004.1,-99,5,-99,-99,-99,27.2,,26.4,
C0UA50,2019/8/6 07:00,808,308,0.6,22.1,0.99,917.1,-99,9,-99,-99,-99,22.4,,21.1,
C0T960,2019/8/6 07:00,120,41,0.5,25.3,0.99,990.9,-99,0,-99,-99,-99,25.8,,24.5,
C0SA80,2019/8/6 07:00,136,215,0.6,26.1,0.92,987.8,-99,0,-99,-99,-99,26.1,,24.5,
C0E780,2019/8/6 07:00,160,0,0.2,26.9,0.99,985.1,-99,3.5,-99,-99,-99,28.2,,26.1,
C0F9Q0,2019/8/6 07:00,149,94,1.3,28.2,0.92,985.3,-99,0,-99,-99,-99,28.8,,27.6,
C0F9X0,2019/8/6 07:00,166,206,2.4,27.9,0.81,984.9,-99,0,-99,-99,-99,28,,27.4,
C0F0D0,2019/8/6 07:00,3171,335,0.4,12.8,0.76,695.9,-99,0,-99,-99,-99,12.8,,10.1,
C0S730,2019/8/6 07:00,110,25,6.8,27.4,0.93,990.5,-99,5.5,-99,-99,-99,27.4,,25.2,
C0M830,2019/8/6 07:00,540,0,0,23.6,0.99,945.4,-99,0,-99,-99,-99,23.6,,22.8,
C0K530,2019/8/6 07:00,12,139,1.6,27.9,0.89,1001.5,-99,0,-99,-99,-99,28.9,,27.2,
C0G850,2019/8/6 07:00,62,182,1.3,30,0.76,995.1,-99,0,-99,-99,-99,30,,28.9,
C0M780,2019/8/6 07:00,30,127,1.4,27.4,0.86,999.9,-99,0,-99,-99,-99,27.7,,26.5,
C0V360,2019/8/6 07:00,94,9,0.3,25.3,0.99,992.6,-99,0,-99,-99,-99,25.3,,24.1,
C0K510,2019/8/6 07:00,10,157,1.3,27.9,0.84,1001,-99,0,-99,-99,-99,28.2,,26.9,
C0R380,2019/8/6 07:00,2,21,0.5,27,-99,1002.3,-99,0,-99,-99,-99,27,,25,
C0D650,2019/8/6 07:00,97,93,2.1,29.2,0.72,992.7,-99,0,-99,-99,-99,29.2,,27.8,
C0V630,2019/8/6 07:00,19,260,0.3,29.1,0.84,1002.7,-99,0,-99,-99,-99,29.1,,26.8,
C0U910,2019/8/6 07:00,17,278,1.7,26,0.91,1002.7,-99,26.5,-99,-99,-99,26.7,,25,
C0U600,2019/8/6 07:00,10,268,0.4,26.6,0.99,1003.3,-99,7.5,-99,-99,-99,26.6,,25.9,
C0R280,2019/8/6 07:00,242,61,1.3,25.2,-99,975.2,-99,0.5,-99,-99,-99,25.2,,24.3,
C0E610,2019/8/6 07:00,850,0,0,22.5,0.98,912.6,-99,1.5,-99,-99,-99,23.6,,22.2,
C0V610,2019/8/6 07:00,22,54,1.8,28.5,0.83,1000.1,-99,0,-99,-99,-99,28.5,,26.9,
C0Z310,2019/8/6 07:00,59,350,0.3,27,0.99,998.1,-99,0,-99,-99,-99,27,,26.1,
C0S700,2019/8/6 07:00,507,190,0.4,26.4,0.8,948.9,-99,1.5,-99,-99,-99,26.4,,23,
C0T9G0,2019/8/6 07:00,605,42,1.1,23.6,1,940.1,-99,0.5,-99,-99,-99,23.6,,23,
C0U520,2019/8/6 07:00,517,0,0.2,23.3,0.99,950.6,-99,15,-99,-99,-99,24.1,,23,
C0E750,2019/8/6 07:00,62,146,1.1,28.3,0.84,995.3,-99,0,-99,-99,-99,30.1,,27.4,
C0R400,2019/8/6 07:00,15,32,0.5,27.9,-99,1000.9,-99,0,-99,-99,-99,28.2,,26.7,
C0G660,2019/8/6 07:00,27,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0W140,2019/8/6 07:00,21,35,3.6,29,0.78,1002.1,-99,0,-99,-99,-99,29,,28,
C0U720,2019/8/6 07:00,1260,176,0.4,20.3,0.99,882.2,-99,2.5,-99,-99,-99,21.1,,19.9,
C0X150,2019/8/6 07:00,18,100,0.9,27.9,0.95,1002.1,-99,0,-99,-99,-99,27.9,,27.2,
C0Z050,2019/8/6 07:00,830,0,0,21.6,0.98,915.9,-99,0.5,-99,-99,-99,22.3,,20.9,
C0I490,2019/8/6 07:00,1601,56,1,20.3,0.99,836.8,-99,0,-99,-99,-99,20.3,,17.6,
C0I090,2019/8/6 07:00,910,41,1.1,23,0.99,905.9,-99,0,-99,-99,-99,23.2,,22.2,
C0X240,2019/8/6 07:00,394,164,0.6,25.6,0.95,960.5,-99,0,-99,-99,-99,25.6,,23.6,
C0S990,2019/8/6 07:00,409,33,2,27,0.8,958.6,-99,0,-99,-99,-99,27,,24.5,
C0E850,2019/8/6 07:00,104,102,0.3,27.2,0.92,991.3,-99,0,-99,-99,-99,28.1,,26.9,
C0T9B0,2019/8/6 07:00,558,0,0.1,24.2,0.93,944.2,-99,4,-99,-99,-99,24.5,,23.4,
C0G650,2019/8/6 07:00,34,165,0.9,28.7,0.99,998.7,-99,0,-99,-99,-99,28.7,,27.2,
C0K580,2019/8/6 07:00,26,152,0.8,28.5,0.81,1001,-99,0,-99,-99,-99,28.5,,26.5,
C0X050,2019/8/6 07:00,25,147,1,27.5,0.9,999.1,-99,0,-99,-99,-99,27.5,,25.7,
CM0100,2019/8/6 07:00,25,88,1.7,29.2,0.72,1000.5,-99,0,-99,-99,-99,29.2,,26.9,
C0AC70,2019/8/6 07:00,71,82,1.4,28.7,0.85,996.3,-99,0,-99,-99,-99,28.7,,27.3,
C0S930,2019/8/6 07:00,248,201,0.9,25.6,0.91,976.5,-99,0,-99,-99,-99,26.2,,24.4,
C0A9B0,2019/8/6 07:00,7,-99,-99,29.7,0.69,1002.5,-99,0,-99,-99,-99,30,,29.2,
C0F9Y0,2019/8/6 07:00,3313,333,0.6,11.4,0.91,684.8,-99,0,-99,-99,-99,11.4,,9.5,
C0E790,2019/8/6 07:00,344,64,0.8,26.8,1,964.6,-99,0,-99,-99,-99,27.2,,26.6,
C0O810,2019/8/6 07:00,161,20,1.4,25.5,0.99,988.1,-99,0,-99,-99,-99,25.5,,24.9,
C0G880,2019/8/6 07:00,92,94,1.1,28,0.81,993.6,-99,0,-99,-99,-99,28.3,,26.7,
C0X270,2019/8/6 07:00,33,0,0,26.5,1,1000.2,-99,0,-99,-99,-99,26.5,,24.8,
C0R260,2019/8/6 07:00,76,0,0,25.6,0.99,993.8,-99,0,-99,-99,-99,25.6,,24.8,
C0U950,2019/8/6 07:00,1012,100,6.9,20.8,1,896.7,-99,0.5,-99,-99,-99,21.6,,19.4,
C0O860,2019/8/6 07:00,38,79,1.3,26.9,0.99,998.2,-99,0,-99,-99,-99,26.9,,26,
C0S980,2019/8/6 07:00,901,278,1.3,21.9,1,905.8,-99,0.5,-99,-99,-99,22.1,,21.5,
C0X110,2019/8/6 07:00,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0V310,2019/8/6 07:00,46,0,0,25.6,1,996.8,-99,0.5,-99,-99,-99,25.6,,24.7,
C0G620,2019/8/6 07:00,110,198,0.8,27.9,0.88,991.4,-99,0,-99,-99,-99,27.9,,26.1,
C0AD50,2019/8/6 07:00,84,84,4.1,28.9,0.84,995,-99,0,-99,-99,-99,28.9,,27.7,
C0A9A0,2019/8/6 07:00,24,115,3,29,0.84,1001.4,-99,0,-99,-99,-99,29.2,,28.3,
C0O830,2019/8/6 07:00,127,107,0.5,25.6,0.99,989.4,-99,0,-99,-99,-99,25.6,,24.6,
C0S760,2019/8/6 07:00,1621,0,0,18.9,1,834.2,-99,0.5,-99,-99,-99,18.9,,17.9,
C0X160,2019/8/6 07:00,26,51,0.6,27.6,0.88,1000.2,-99,0,-99,-99,-99,27.7,,26.3,
C0C490,2019/8/6 07:00,157,65,1,29,0.72,986.1,-99,0,-99,-99,-99,29,,27.8,
C0F970,2019/8/6 07:00,145,143,0.4,28.2,0.8,986.1,-99,0,-99,-99,-99,28.5,,27.5,
C0M690,2019/8/6 07:00,33,81,0.4,27.1,0.88,998.5,-99,0,-99,-99,-99,27.1,,25.9,
C0V690,2019/8/6 07:00,30,52,0.9,29,0.81,1000,-99,0,-99,-99,-99,29,,27.3,
C0Z210,2019/8/6 07:00,126,179,0.4,25.2,0.99,991.2,-99,0.5,-99,-99,-99,25.5,,24.6,
C0U770,2019/8/6 07:00,5,307,3.3,26.3,0.86,1004,-99,6,-99,-99,-99,26.6,,24.8,
C0Z080,2019/8/6 07:00,298,354,1.1,25,0.98,971.1,-99,0,-99,-99,-99,25,,23.9,
C0G640,2019/8/6 07:00,17,110,1.4,28.6,0.8,1002.7,-99,0,-99,-99,-99,28.6,,28,
C0X200,2019/8/6 07:00,61,71,0.5,25.7,0.99,996.2,-99,0,-99,-99,-99,25.7,,24.9,
C0U900,2019/8/6 07:00,63,251,0.8,26.4,0.98,999.1,-99,12.5,-99,-99,-99,26.5,,25.4,
C0Z230,2019/8/6 07:00,31,311,7.4,26.7,0.8,1001.5,-99,0,-99,-99,-99,28.3,,26.2,
C0F9O0,2019/8/6 07:00,175,0,0.1,29.1,0.94,983.5,-99,0,-99,-99,-99,29.3,,28.3,
C0C540,2019/8/6 07:00,46,82,3.3,29.2,0.73,998.7,-99,0,-99,-99,-99,29.2,,27.6,
C0G770,2019/8/6 07:00,15,120,0.4,29.2,0.85,999.5,-99,0,-99,-99,-99,29.3,,28.3,
C0V670,2019/8/6 07:00,20,14,1.9,28.9,0.77,1000.5,-99,0,-99,-99,-99,28.9,,27.5,
C0A870,2019/8/6 07:00,685,90,4.8,22.1,0.99,928,-99,0,-99,-99,-99,22.5,,21.8,
C0R220,2019/8/6 07:00,23,19,0.6,27.3,1,1000.2,-99,0,-99,-99,-99,27.3,,25.4,
C0Z220,2019/8/6 07:00,589,267,1.1,23.1,0.99,941.7,-99,0,-99,-99,-99,24.2,,22.5,
C0D560,2019/8/6 07:00,147,113,1,27.7,0.81,987.4,-99,0,-99,-99,-99,28.2,,26.6,
C0I380,2019/8/6 07:00,258,0,0,26.7,1,973.9,-99,0,-99,-99,-99,27.2,,25.7,
C0Z020,2019/8/6 07:00,211,23,3.2,25.2,0.99,979.7,-99,4.5,-99,-99,-99,25.2,,24.7,
C0Z190,2019/8/6 07:00,62,305,1.3,27.6,0.9,996.9,-99,0.5,-99,-99,-99,27.6,,25.7,
C0C710,2019/8/6 07:00,143,316,0.5,27.6,0.76,987.6,-99,0,-99,-99,-99,27.8,,24.8,
C0D360,2019/8/6 07:00,523,0,0,25.3,0.88,945.2,-99,0,-99,-99,-99,25.3,,23.3,
C0C680,2019/8/6 07:00,228,108,3,27.2,0.85,977,-99,0,-99,-99,-99,27.3,,26.3,
C0X140,2019/8/6 07:00,17,93,0.8,28,0.91,1000.4,-99,0,-99,-99,-99,28.4,,27.5,
C0V710,2019/8/6 07:00,34,72,1.4,-99,0.9,998.8,-99,0,-99,-99,-99,-999,,-999,
C0G840,2019/8/6 07:00,32,0,0.1,28.3,0.86,997.2,-99,0,-99,-99,-99,28.3,,27,
C0S890,2019/8/6 07:00,238,20,1.1,25.9,0.94,980,-99,0,-99,-99,-99,26.1,,25.2,
C0T820,2019/8/6 07:00,550,0,0,21.9,0.95,948,-99,0,-99,-99,-99,24.4,,21.7,
C0F9I0,2019/8/6 07:00,194,203,0.9,28.2,0.81,981.3,-99,0,-99,-99,-99,28.2,,27.8,
C0C650,2019/8/6 07:00,208,67,1.5,28,0.75,980.3,-99,0,-99,-99,-99,28,,25.6,
C0R600,2019/8/6 07:00,766,350,0.9,24.8,0.8,919.6,-99,0,-99,-99,-99,24.8,,23.1,
C0Z320,2019/8/6 07:00,646,43,0.4,22.9,0.99,933.8,-99,4,-99,-99,-99,22.9,,21.5,
C0V210,2019/8/6 07:00,734,0,0,21.8,0.97,924.8,-99,0,-99,-99,-99,22.3,,21,
C0ACA0,2019/8/6 08:00,25,79,1.9,29.5,0.76,1000.2,-99,0,-99,-99,-99,29.5,,28.1,
C0X190,2019/8/6 08:00,10,309,0.4,29.8,0.9,1000.9,-99,0,-99,-99,-99,29.8,,27.9,
C0S950,2019/8/6 08:00,415,234,1.2,26.2,0.9,957.3,-99,0,-99,-99,-99,26.2,,23.4,
C0A880,2019/8/6 08:00,6,39,1.4,27.2,0.96,1002.1,-99,4.5,-99,-99,-99,27.2,,25.2,
C0I530,2019/8/6 08:00,3014,47,2.5,13.9,0.86,699.6,-99,0,7.8,42,,13.9,,9.5,
C0M670,2019/8/6 08:00,43,136,1.5,29.7,0.78,997.5,-99,0,-99,-99,-99,29.7,,27.1,
C0Z061,2019/8/6 08:00,174,0,0.2,26.1,0.99,987.7,-99,0,-99,-99,-99,26.1,,24.9,
C0M730,2019/8/6 08:00,40,122,0.8,29.3,0.86,997.6,-99,0,-99,-99,-99,30,,26.3,
C0U750,2019/8/6 08:00,398,32,2.1,24.9,1,960.4,-99,1.5,-99,-99,-99,24.9,,23.2,
C0A650,2019/8/6 08:00,287,0,0,25.5,0.99,972.5,-99,1.5,-99,-99,-99,25.5,,24.3,
C0K400,2019/8/6 08:00,65,170,1.4,29.4,0.85,996.1,-99,0,-99,-99,-99,29.4,,26.8,
C0I370,2019/8/6 08:00,671,37,0.4,27.2,0.76,931,-99,0,-99,-99,-99,27.2,,23.5,
C0S750,2019/8/6 08:00,2280,0,0.1,17.3,0.97,769.8,-99,0,-99,-99,-99,17.3,,13.4,
C0R650,2019/8/6 08:00,29,24,3.1,29.8,0.8,1000.6,-99,0,-99,-99,-99,29.8,,25.5,
C0E740,2019/8/6 08:00,27,70,0.5,30.3,0.83,999.6,-99,0,-99,-99,-99,30.3,,26.9,
C0AI20,2019/8/6 08:00,25,86,3,29.1,0.87,1001.1,-99,0,-99,-99,-99,29.1,,27.7,
C0E550,2019/8/6 08:00,84,110,0.9,27.6,0.97,994.7,-99,0,-99,-99,-99,27.9,,26.7,
C0X060,2019/8/6 08:00,19,111,1.7,29.4,0.82,1002.1,-99,0,-99,-99,-99,29.4,,26,
C0R510,2019/8/6 08:00,31,34,2.3,29.6,0.76,999.4,-99,0,-99,-99,-99,29.6,,26.1,
C0AC60,2019/8/6 08:00,55,91,1.9,30.9,0.64,997.4,-99,0,-99,-99,-99,30.9,,28.3,
C0UA70,2019/8/6 08:00,547,64,3,24.1,0.99,945.1,-99,2,-99,-99,-99,25,,23.1,
C0G740,2019/8/6 08:00,24,125,1.3,29.3,0.79,1000.3,-99,0,-99,-99,-99,29.4,,27.1,
C0F9N0,2019/8/6 08:00,75,57,0.8,30.8,0.7,994.8,-99,0,-99,-99,-99,30.8,,28.4,
C0F9T0,2019/8/6 08:00,111,230,0.6,30.3,0.72,990.7,-99,0,-99,-99,-99,30.3,,28.8,
C0S710,2019/8/6 08:00,382,42,2.5,25.7,0.88,962.5,-99,0,-99,-99,-99,25.7,,23.2,
C0M680,2019/8/6 08:00,37,164,1.5,29.8,0.79,1000.1,-99,0,-99,-99,-99,29.8,,26.8,
C0X220,2019/8/6 08:00,26,292,1.3,28.6,0.82,999.7,-99,0,-99,-99,-99,28.6,,26.7,
C0R560,2019/8/6 08:00,22,5,3,29.3,0.76,1000.4,-99,0,-99,-99,-99,29.3,,25.9,
C0O970,2019/8/6 08:00,71,69,1.7,28.6,0.95,995.3,-99,0,-99,-99,-99,28.6,,24.4,
C0F0B0,2019/8/6 08:00,311,51,1.2,27.6,0.87,968.8,-99,-99,-99,-99,-99,28.2,,26.5,
C0R620,2019/8/6 08:00,34,40,3.1,29.1,0.84,999.1,-99,48,-99,-99,-99,29.1,,23.8,
C0C660,2019/8/6 08:00,176,48,3.1,29.8,0.67,983.9,-99,0,-99,-99,-99,29.8,,27.4,
C0SA10,2019/8/6 08:00,411,34,0.9,26.2,0.92,958.3,-99,0,-99,-99,-99,26.2,,23.6,
C0M740,2019/8/6 08:00,15,143,1.6,29.7,0.82,1000.2,-99,0,-99,-99,-99,29.7,,26.7,
C0K460,2019/8/6 08:00,60,167,2.5,29.3,0.77,995.2,-99,0,-99,-99,-99,29.3,,27.3,
C0X100,2019/8/6 08:00,10,321,0.7,30.4,0.82,999.7,-99,0,-99,-99,-99,30.4,,28.4,
C0K560,2019/8/6 08:00,117,0,0,29.5,0.77,990.5,-99,0,-99,-99,-99,29.5,,25.8,
C0R150,2019/8/6 08:00,105,67,1.6,29.7,0.99,989.9,-99,0,-99,-99,-99,29.7,,25.5,
C0S690,2019/8/6 08:00,522,29,1.2,30.1,0.76,946.1,-99,1,-99,-99,-99,30.3,,22.9,
C0U870,2019/8/6 08:00,474,298,0.4,25,0.95,953.3,-99,6.5,-99,-99,-99,25,,23.7,
C0A870,2019/8/6 08:00,685,91,5.2,22.3,0.99,928,-99,0,-99,-99,-99,22.5,,21.8,
C0R220,2019/8/6 08:00,23,25,2.3,29.8,0.87,1000,-99,0,-99,-99,-99,29.8,,25.4,
C0Z220,2019/8/6 08:00,589,267,1,23.6,0.99,941.4,-99,0.5,-99,-99,-99,24.2,,22.5,
C0D560,2019/8/6 08:00,147,58,0.9,31,0.66,987.3,-99,0,-99,-99,-99,31,,26.6,
C0I380,2019/8/6 08:00,258,0,0,27.3,0.93,973.7,-99,0,-99,-99,-99,27.3,,25.7,
C0Z020,2019/8/6 08:00,211,31,3.5,25.8,0.99,979.8,-99,4.5,-99,-99,-99,25.8,,24.7,
C0Z190,2019/8/6 08:00,62,331,0.9,29.7,0.79,997.1,-99,0.5,-99,-99,-99,29.7,,25.7,
C0C710,2019/8/6 08:00,143,134,1.3,29.3,0.69,987.4,-99,0,-99,-99,-99,29.3,,24.8,
C0D360,2019/8/6 08:00,523,67,0.3,27.7,0.76,945.1,-99,0,-99,-99,-99,27.7,,23.3,
C0C680,2019/8/6 08:00,228,123,2.6,28,0.8,977,-99,0,-99,-99,-99,28,,26.3,
C0X140,2019/8/6 08:00,17,79,1.4,29.7,0.84,1000.1,-99,0,-99,-99,-99,29.7,,27.5,
C0V710,2019/8/6 08:00,34,38,1.9,-99,0.91,998.5,-99,0,-99,-99,-99,-999,,-999,
C0S890,2019/8/6 08:00,238,5,2.5,27.7,0.85,979.8,-99,0,-99,-99,-99,27.7,,25.2,
C0T820,2019/8/6 08:00,550,0,0,23.3,0.91,947.8,-99,0,-99,-99,-99,24.4,,21.7,
C0F9I0,2019/8/6 08:00,194,165,0.9,29.1,0.75,981.4,-99,0,-99,-99,-99,29.2,,27.8,
C0C650,2019/8/6 08:00,208,48,2,29,0.7,980.2,-99,0,-99,-99,-99,29,,25.6,
C0R600,2019/8/6 08:00,766,133,0.7,25.8,0.79,919.5,-99,0,-99,-99,-99,25.8,,23.1,
C0Z320,2019/8/6 08:00,646,0,0.2,24.5,0.87,934,-99,4,-99,-99,-99,24.8,,21.5,
C0V210,2019/8/6 08:00,734,0,0,24.2,0.93,924.4,-99,0,-99,-99,-99,24.2,,21,
C0K240,2019/8/6 08:00,1132,331,0.8,21.9,0.99,885,-99,0,-99,-99,-99,21.9,,21,
C0M520,2019/8/6 08:00,15,144,0.9,29.6,0.8,1000.5,-99,0,-99,-99,-99,29.6,,26.2,
C0A530,2019/8/6 08:00,300,100,0.8,28.1,0.94,971.2,-99,0,-99,-99,-99,28.1,,24,
C0E820,2019/8/6 08:00,220,0,0,26.3,0.94,979,-99,19.5,-99,-99,-99,26.7,,25.2,
C0K450,2019/8/6 08:00,35,157,1.9,29.7,0.79,998.2,-99,0,-99,-99,-99,29.7,,27.1,
C0G760,2019/8/6 08:00,53,189,0.8,29.6,0.9,999.2,-99,0,-99,-99,-99,29.6,,27.2,
CM0120,2019/8/6 08:00,4,180,2.1,29.4,0.76,1002.1,-99,0,-99,-99,-99,29.4,,27.4,
C0Z290,2019/8/6 08:00,946,45,1.1,21.8,0.99,902.4,-99,0.5,-99,-99,-99,21.8,,20.7,
C0V680,2019/8/6 08:00,40,21,1,30.2,0.76,998,-99,0,-99,-99,-99,30.2,,26.7,
C0F9U0,2019/8/6 08:00,74,237,1.7,30.4,0.72,994.7,-99,0,-99,-99,-99,30.4,,29.2,
C0AI10,2019/8/6 08:00,76,146,0.3,29.7,0.76,995.4,-99,0,-99,-99,-99,29.7,,26,
C0V530,2019/8/6 08:00,34,0,0.2,29.9,1,998.4,-99,0,-99,-99,-99,29.9,,25.9,
C0R550,2019/8/6 08:00,38,23,3.1,29.6,0.79,998.7,-99,0,-99,-99,-99,29.6,,25.3,
C0F9L0,2019/8/6 08:00,253,0,0.1,29.3,0.77,974.9,-99,0,-99,-99,-99,29.3,,27.7,
C0A950,2019/8/6 08:00,60,70,5.3,28.3,0.83,998.3,-99,5,-99,-99,-99,28.3,,26.7,
C0R160,2019/8/6 08:00,45,13,1.2,27.3,0.99,996.9,-99,0,-99,-99,-99,27.3,,25,
C0F9S0,2019/8/6 08:00,43,173,1.1,30,0.71,998.3,-99,0,-99,-99,-99,30,,28.8,
C0M820,2019/8/6 08:00,980,252,0.3,23.2,0.8,898.7,-99,0,-99,-99,-99,23.2,,20.6,
C0G870,2019/8/6 08:00,12,160,1.3,30.2,0.8,1001.9,-99,0,-99,-99,-99,30.3,,27.5,
C0R530,2019/8/6 08:00,16,15,2.6,29.1,0.9,1000.1,-99,0,-99,-99,-99,29.1,,25.5,
C0O840,2019/8/6 08:00,134,117,0.3,27.7,1,986.8,-99,0,-99,-99,-99,27.7,,25.3,
C0A890,2019/8/6 08:00,40,0,0,27.1,0.99,999.2,-99,5,-99,-99,-99,27.2,,25.9,
C0A660,2019/8/6 08:00,97,57,0.9,28.7,1,993.1,-99,2,-99,-99,-99,28.7,,25.7,
C0T9H0,2019/8/6 08:00,725,43,2.4,23,0.99,926,-99,1,-99,-99,-99,23,,21.9,
C0R270,2019/8/6 08:00,51,8,3,29,0.89,995.2,-99,0,-99,-99,-99,29,,25.5,
C0O980,2019/8/6 08:00,18,66,1.5,28.9,0.89,1001.6,-99,0,-99,-99,-99,28.9,,25.5,
C0T9I0,2019/8/6 08:00,152,0,0.2,26.8,0.87,988.3,-99,0,-99,-99,-99,26.8,,24.6,
C0AG90,2019/8/6 08:00,25,113,1.1,31.3,0.66,1001.9,-99,0,-99,-99,-99,31.3,,28.9,
C0R570,2019/8/6 08:00,37,359,2.1,28,1,997.5,-99,0,-99,-99,-99,28,,25.5,
C0O900,2019/8/6 08:00,9,91,1.1,28.8,0.94,1001.9,-99,0.5,-99,-99,-99,29.1,,26.1,
C0AD00,2019/8/6 08:00,86,85,2,28.9,0.83,995,-99,1,-99,-99,-99,29.2,,27.9,
C0V700,2019/8/6 08:00,24,19,2.7,29.8,0.76,998.9,-99,0,-99,-99,-99,29.9,,27.9,
C0AH00,2019/8/6 08:00,38,46,1.6,29,0.91,999.7,-99,0,-99,-99,-99,29.1,,27.4,
C0X080,2019/8/6 08:00,2,159,0.4,29.7,0.83,1002.2,-99,0,-99,-99,-99,29.8,,26.5,
CM0150,2019/8/6 08:00,11,58,0.7,29.6,0.74,1002,-99,0.5,-99,-99,-99,29.6,,26.2,
C0I480,2019/8/6 08:00,2165,16,0.7,18.4,0.84,784.4,-99,0,-99,-99,-99,18.4,,13.5,
C0A860,2019/8/6 08:00,362,53,2.5,27.1,0.9,964.4,-99,0,-99,-99,-99,27.1,,25.1,
C0U940,2019/8/6 08:00,25,243,1.5,27.4,0.87,1002.8,-99,5.5,-99,-99,-99,27.4,,25,
C0S970,2019/8/6 08:00,19,81,4.4,29.8,0.73,1000.6,-99,0,-99,-99,-99,29.8,,26.1,
C0V260,2019/8/6 08:00,126,10,0.7,27.8,0.93,989.1,-99,0,-99,-99,-99,27.8,,25,
C0H990,2019/8/6 08:00,3076,186,0.4,13.5,0.84,703.7,-99,0,-99,-99,-99,13.5,,10,
